Step,Value
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,1.0
1847,0.0
1848,2.0
1849,0.0
1850,1.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,1.0
1856,0.0
1857,1.0
1858,3.0
1859,2.0
1860,0.0
1861,1.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,2.0
1872,0.0
1873,2.0
1874,0.0
1875,1.0
1876,3.0
1877,1.0
1878,2.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,1.0
1887,2.0
1888,0.0
1889,0.0
1890,0.0
1891,1.0
1892,2.0
1893,0.0
1894,1.0
1895,0.0
1896,1.0
1897,0.0
1898,0.0
1899,2.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,1.0
1907,2.0
1908,4.0
1909,0.0
1910,0.0
1911,0.0
1912,1.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,1.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,1.0
1925,1.0
1926,4.0
1927,1.0
1928,3.0
1929,0.0
1930,1.0
1931,3.0
1932,0.0
1933,1.0
1934,2.0
1935,0.0
1936,1.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,1.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,1.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,1.0
1956,1.0
1957,2.0
1958,1.0
1959,1.0
1960,0.0
1961,0.0
1962,0.0
1963,1.0
1964,0.0
1965,1.0
1966,0.0
1967,1.0
1968,0.0
1969,0.0
1970,0.0
1971,1.0
1972,2.0
1973,0.0
1974,2.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,1.0
1980,0.0
1981,0.0
1982,0.0
1983,1.0
1984,1.0
1985,0.0
1986,0.0
1987,0.0
1988,2.0
1989,2.0
1990,2.0
1991,0.0
1992,0.0
1993,1.0
1994,2.0
1995,0.0
1996,2.0
1997,0.0
1998,1.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,1.0
2004,1.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,1.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,2.0
2015,0.0
2016,1.0
2017,2.0
2018,0.0
2019,1.0
2020,0.0
2021,1.0
2022,0.0
2023,0.0
2024,0.0
2025,2.0
2026,1.0
2027,0.0
2028,0.0
2029,1.0
2030,0.0
2031,0.0
2032,1.0
2033,1.0
2034,0.0
2035,0.0
2036,0.0
2037,1.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,2.0
2043,0.0
2044,2.0
2045,2.0
2046,0.0
2047,0.0
2048,0.0
2049,1.0
2050,1.0
2051,0.0
2052,0.0
2053,0.0
2054,1.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,1.0
2060,2.0
2061,2.0
2062,1.0
2063,1.0
2064,2.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,1.0
2072,2.0
2073,1.0
2074,4.0
2075,2.0
2076,2.0
2077,1.0
2078,0.0
2079,1.0
2080,0.0
2081,0.0
2082,0.0
2083,2.0
2084,0.0
2085,0.0
2086,2.0
2087,2.0
2088,0.0
2089,1.0
2090,1.0
2091,1.0
2092,0.0
2093,0.0
2094,1.0
2095,0.0
2096,2.0
2097,0.0
2098,1.0
2099,1.0
2100,2.0
2101,1.0
2102,0.0
2103,0.0
2104,2.0
2105,1.0
2106,1.0
2107,0.0
2108,1.0
2109,1.0
2110,0.0
2111,1.0
2112,1.0
2113,1.0
2114,0.0
2115,0.0
2116,0.0
2117,1.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,1.0
2123,0.0
2124,0.0
2125,0.0
2126,1.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,1.0
2132,1.0
2133,0.0
2134,0.0
2135,0.0
