================================================================================
CPC TRAINING RESULTS - 2000 EPOCHS
================================================================================
Generated: 2026-01-20 15:52:04
Model Type: ppo_lstm_cpc
Epochs: 2000
CPC Start Epoch: 10
CPC Memory Bank Size: 5
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      CPC Loss        Reward       Mem Bank  
1260     441.163773      12.032168       139.00       5/5       
1261     73.948351       11.297875       69.00        5/5       
1262     324.775902      12.470485       133.00       5/5       
1263     313.145210      11.955029       103.00       5/5       
1264     79.128935       11.459202       60.00        5/5       
1265     92.469879       11.600658       62.00        5/5       
1266     197.120258      11.025279       93.00        5/5       
1267     176.004452      11.751170       103.00       5/5       
1268     298.310043      11.010666       93.00        5/5       
1269     82.947096       11.602208       45.00        5/5       
1270     142.199417      11.345747       82.00        5/5       
1271     286.804375      10.762774       123.00       5/5       
1272     97.926092       11.147423       51.00        5/5       
1273     248.992786      11.145389       91.00        5/5       
1274     108.860767      11.997698       79.00        5/5       
1275     212.310459      10.656221       96.00        5/5       
1276     135.861942      12.912589       84.00        5/5       
1277     123.745161      12.451032       89.00        5/5       
1278     367.297394      12.166736       145.00       5/5       
1279     439.180740      12.392033       144.00       5/5       
1280     103.365524      12.473472       82.00        5/5       
1281     91.274672       12.434332       63.00        5/5       
1282     151.408073      10.622585       83.00        5/5       
1283     279.090057      10.614242       138.00       5/5       
1284     75.730604       10.881448       66.00        5/5       
1285     110.891966      10.622167       37.00        5/5       
1286     91.692616       10.710624       56.00        5/5       
1287     118.835276      11.726536       63.00        5/5       
1288     200.240566      11.821233       30.00        5/5       
1289     164.545101      11.240253       82.00        5/5       
1290     128.532366      10.394250       57.00        5/5       
1291     55.827081       10.133566       41.00        5/5       
1292     34.145173       10.973333       61.00        5/5       
1293     114.808405      11.174417       21.00        5/5       
1294     195.720814      10.972475       -16.00       5/5       
1295     271.931732      11.713686       -35.00       5/5       
1296     160.394562      12.004634       -11.00       5/5       
1297     184.015987      12.114418       -4.00        5/5       
1298     282.303932      11.664377       -29.00       5/5       
1299     275.446808      14.625691       -41.00       5/5       
1300     163.782734      16.630178       -2.00        5/5       
1301     252.264378      20.589769       -26.00       5/5       
1302     181.190811      22.000433       -14.00       5/5       
1303     152.069653      19.740866       -15.00       5/5       
1304     93.603029       20.043890       19.00        5/5       
1305     239.786491      19.092518       -35.00       5/5       
1306     230.354950      16.879578       -37.00       5/5       
1307     246.456879      13.688510       -32.00       5/5       
1308     124.154243      12.689487       -10.00       5/5       
1309     122.256371      14.055891       -9.00        5/5       
1310     188.015297      15.073195       -26.00       5/5       
1311     275.187477      14.957264       -37.00       5/5       
1312     156.875435      12.852970       -12.00       5/5       
1313     139.777386      16.214693       -22.00       5/5       
1314     80.861168       18.700436       1.00         5/5       
1315     166.608589      18.213440       -13.00       5/5       
1316     183.979351      16.559484       -32.00       5/5       
1317     170.085644      19.189306       -19.00       5/5       
1318     187.702305      18.517380       -5.00        5/5       
1319     143.216255      17.817457       -13.00       5/5       
1320     115.656670      14.632512       24.00        5/5       
1321     161.683193      11.178372       -9.00        5/5       
1322     66.153540       9.150274        32.00        5/5       
1323     146.269505      7.942705        -26.00       5/5       
1324     123.405174      9.754732        -15.00       5/5       
1325     101.517780      10.325747       30.00        5/5       
1326     91.688498       14.385856       -7.00        5/5       
1327     114.403107      16.110855       27.00        5/5       
1328     106.211582      16.934450       12.00        5/5       
1329     87.103228       16.603033       2.00         5/5       
1330     139.381180      15.775826       2.00         5/5       
1331     84.768921       15.668024       13.00        5/5       
1332     53.083529       13.106541       10.00        5/5       
1333     165.618507      11.764925       -24.00       5/5       
1334     81.793333       10.895077       71.00        5/5       
1335     36.879823       10.387802       56.00        5/5       
1336     116.325336      11.510478       57.00        5/5       
1337     80.221855       12.764026       12.00        5/5       
1338     148.992424      13.728587       84.00        5/5       
1339     137.823837      17.329962       -13.00       5/5       
1340     68.744076       15.633615       -3.00        5/5       
1341     172.001682      14.316269       -33.00       5/5       
1342     89.576769       14.238164       -4.00        5/5       
1343     101.683046      12.588167       -5.00        5/5       
1344     64.221516       10.319784       30.00        5/5       
1345     90.127094       10.419955       65.00        5/5       
1346     52.062921       13.133095       3.00         5/5       
1347     130.689140      14.560682       -20.00       5/5       
1348     81.172617       17.496141       75.00        5/5       
1349     152.571381      16.939068       59.00        5/5       
1350     36.276572       15.001446       7.00         5/5       
1351     88.597004       15.859416       -10.00       5/5       
1352     59.289653       15.016809       -5.00        5/5       
1353     94.626465       14.200618       71.00        5/5       
1354     91.027714       14.542302       -8.00        5/5       
1355     259.235817      13.966768       105.00       5/5       
1356     67.995781       14.199752       12.00        5/5       
1357     104.108715      17.302219       -24.00       5/5       
1358     65.314480       18.767797       50.00        5/5       
1359     102.038975      17.988140       2.00         5/5       
1360     142.010895      14.914238       -34.00       5/5       
1361     77.653532       15.501308       -12.00       5/5       
1362     57.628519       15.163566       -10.00       5/5       
1363     94.172203       18.062124       30.00        5/5       
1364     72.964708       16.428171       53.00        5/5       
1365     104.847418      16.771107       17.00        5/5       
1366     101.680859      15.662793       51.00        5/5       
1367     92.275661       15.574258       -16.00       5/5       
1368     177.157738      14.619561       74.00        5/5       
1369     74.652300       15.389370       10.00        5/5       
1370     74.224125       14.218068       21.00        5/5       
1371     173.597569      13.202489       84.00        5/5       
1372     96.488653       11.738707       46.00        5/5       
1373     260.848503      10.794253       91.00        5/5       
1374     30.874975       9.582704        2.00         5/5       
1375     63.796827       8.319288        -11.00       5/5       
1376     40.950256       7.653886        31.00        5/5       
1377     174.086323      7.990410        93.00        5/5       
1378     159.885567      8.360360        89.00        5/5       
1379     103.951555      9.066579        66.00        5/5       
1380     186.035183      8.993407        103.00       5/5       
1381     89.839157       9.931351        62.00        5/5       
1382     98.863932       9.825224        34.00        5/5       
1383     157.862392      12.791086       91.00        5/5       
1384     118.720543      12.274535       72.00        5/5       
1385     45.308805       14.445795       41.00        5/5       
1386     40.435987       13.997721       22.00        5/5       
1387     185.463474      13.219603       91.00        5/5       
1388     69.961178       12.603815       -5.00        5/5       
1389     41.334329       10.257331       44.00        5/5       
1390     12.513414       9.369613        28.00        5/5       
1391     280.738838      8.506085        114.00       5/5       
1392     124.402687      8.331575        77.00        5/5       
1393     117.604233      8.668076        38.00        5/5       
1394     175.934124      8.842371        82.00        5/5       
1395     120.866859      9.599963        -12.00       5/5       
1396     45.341763       10.071696       20.00        5/5       
1397     112.192568      12.863647       73.00        5/5       
1398     44.324576       12.284375       13.00        5/5       
1399     48.397396       11.637329       15.00        5/5       
1400     158.097107      12.330294       80.00        5/5       
1401     109.889652      12.440191       66.00        5/5       
1402     432.881775      11.878337       97.00        5/5       
1403     109.857222      11.119686       67.00        5/5       
1404     97.765348       11.963287       53.00        5/5       
1405     74.727219       10.376960       13.00        5/5       
1406     367.052406      9.026840        105.00       5/5       
1407     53.353234       7.920651        59.00        5/5       
1408     259.417694      7.989261        92.00        5/5       
1409     84.357830       7.666352        49.00        5/5       
1410     40.552290       7.547909        64.00        5/5       
1411     760.238373      9.112885        162.00       5/5       
1412     98.585934       12.251554       42.00        5/5       
1413     294.065536      14.068020       120.00       5/5       
1414     357.888763      14.563869       116.00       5/5       
1415     221.725315      14.844894       85.00        5/5       
1416     186.426304      13.972034       94.00        5/5       
1417     177.042240      13.072257       90.00        5/5       
1418     85.080677       12.532679       58.00        5/5       
1419     217.567337      12.629205       106.00       5/5       
1420     843.317123      12.856315       194.00       5/5       
1421     278.689972      13.484171       117.00       5/5       
1422     146.234123      12.511654       100.00       5/5       
1423     38.417424       12.665640       22.00        5/5       
1424     151.943211      10.746283       82.00        5/5       
1425     149.406872      11.839902       106.00       5/5       
1426     229.158360      11.747604       93.00        5/5       
1427     232.903461      13.171854       118.00       5/5       
1428     333.075729      12.962416       107.00       5/5       
1429     47.650609       13.026871       77.00        5/5       
1430     243.425022      12.465720       101.00       5/5       
1431     233.240200      10.455423       101.00       5/5       
1432     543.135788      9.969128        160.00       5/5       
1433     111.326044      8.567086        87.00        5/5       
1434     152.199047      7.606649        90.00        5/5       
1435     294.619621      7.958817        122.00       5/5       
1436     286.320694      7.805325        123.00       5/5       
1437     242.315651      7.510682        106.00       5/5       
1438     553.567551      7.468983        137.00       5/5       
1439     463.889809      7.826717        137.00       5/5       
1440     202.944283      7.714321        102.00       5/5       
1441     293.165466      7.287228        130.00       5/5       
1442     329.005814      7.180699        131.00       5/5       
1443     112.187902      7.886088        92.00        5/5       
1444     112.316513      8.102476        72.00        5/5       
1445     152.817196      7.977103        65.00        5/5       
1446     273.156128      8.649813        146.00       5/5       
1447     370.837135      9.595017        129.00       5/5       
1448     103.304770      9.510837        76.00        5/5       
1449     74.152832       9.979359        86.00        5/5       
1450     64.157789       10.217841       71.00        5/5       
1451     87.231079       10.223965       49.00        5/5       
1452     52.919955       10.552259       59.00        5/5       
1453     122.659147      12.206032       88.00        5/5       
1454     306.640465      11.714117       123.00       5/5       
1455     303.804008      11.857607       116.00       5/5       
1456     280.108124      11.348179       97.00        5/5       
1457     247.536953      11.842575       108.00       5/5       
1458     86.017952       10.178252       55.00        5/5       
1459     129.118717      9.891025        77.00        5/5       
1460     138.861736      11.027569       85.00        5/5       
1461     121.834696      10.038384       100.00       5/5       
1462     537.446991      10.373854       175.00       5/5       
1463     79.725813       11.534006       72.00        5/5       
1464     40.959892       13.327218       75.00        5/5       
1465     178.233608      13.805840       76.00        5/5       
1466     117.210905      12.158083       49.00        5/5       
1467     130.456724      12.092737       20.00        5/5       
1468     81.762623       13.818007       68.00        5/5       
1469     90.463898       12.253729       45.00        5/5       
1470     49.350044       11.024817       40.00        5/5       
1471     66.333937       12.891364       25.00        5/5       
1472     396.018501      14.544384       141.00       5/5       
1473     212.177204      14.992019       104.00       5/5       
1474     99.967892       13.542295       35.00        5/5       
1475     147.707039      15.742633       94.00        5/5       
1476     319.832176      16.850084       126.00       5/5       
1477     46.885030       17.235577       31.00        5/5       
1478     72.830526       16.875950       59.00        5/5       
1479     185.696171      16.830414       67.00        5/5       
1480     187.027760      16.142302       118.00       5/5       
1481     90.860182       17.359444       65.00        5/5       
1482     121.738617      16.029833       62.00        5/5       
1483     221.458530      14.780458       68.00        5/5       
1484     73.331375       14.094800       72.00        5/5       
1485     430.716331      12.576179       156.00       5/5       
1486     119.850004      13.230561       86.00        5/5       
1487     99.651649       12.218267       62.00        5/5       
1488     144.800793      11.713812       88.00        5/5       
1489     61.864034       10.497830       30.00        5/5       
1490     107.558035      9.116130        52.00        5/5       
1491     76.468357       9.231147        20.00        5/5       
1492     162.365082      11.638783       36.00        5/5       
1493     151.851589      13.128724       51.00        5/5       
1494     104.464617      12.942582       57.00        5/5       
1495     237.489609      16.086353       74.00        5/5       
1496     93.320719       17.472195       30.00        5/5       
1497     320.671951      19.367382       99.00        5/5       
1498     171.010582      17.512447       77.00        5/5       
1499     121.675020      15.497271       48.00        5/5       
1500     131.565590      14.441284       94.00        5/5       
1501     126.705090      14.769586       8.00         5/5       
1502     213.443192      12.681413       29.00        5/5       
1503     180.344505      11.114117       1.00         5/5       
1504     172.365841      9.951556        21.00        5/5       
1505     157.091251      11.303428       25.00        5/5       
1506     88.987299       10.780880       15.00        5/5       
1507     171.747608      9.834492        62.00        5/5       
1508     135.986977      9.388062        63.00        5/5       
1509     128.640856      8.302042        56.00        5/5       
1510     84.487446       9.393401        45.00        5/5       
1511     190.070457      8.829957        22.00        5/5       
1512     139.855614      9.696470        -1.00        5/5       
1513     217.261337      10.751429       2.00         5/5       
1514     78.303392       9.608354        23.00        5/5       
1515     100.881979      12.719238       45.00        5/5       
1516     194.158691      12.170306       70.00        5/5       
1517     124.921555      13.721446       71.00        5/5       
1518     71.429089       13.099837       75.00        5/5       
1519     121.038147      11.579853       39.00        5/5       
1520     114.663229      12.706871       102.00       5/5       
1521     123.031965      12.147899       59.00        5/5       
1522     197.396103      13.546992       59.00        5/5       
1523     87.902838       13.239131       82.00        5/5       
1524     114.464245      12.341213       13.00        5/5       
1525     88.863007       14.634526       74.00        5/5       
1526     132.039719      14.131330       56.00        5/5       
1527     45.062418       15.237637       61.00        5/5       
1528     122.162617      15.978856       65.00        5/5       
1529     306.618256      16.478262       133.00       5/5       
1530     295.450790      16.386272       94.00        5/5       
1531     138.803448      16.048647       92.00        5/5       
1532     131.011486      15.072210       100.00       5/5       
1533     176.105015      12.506621       105.00       5/5       
1534     152.672123      9.073266        120.00       5/5       
1535     129.258327      9.928675        55.00        5/5       
1536     350.092949      11.039210       131.00       5/5       
1537     140.678276      13.232741       74.00        5/5       
1538     57.132313       15.270310       60.00        5/5       
1539     116.176872      16.540802       64.00        5/5       
1540     295.544960      20.185825       128.00       5/5       
1541     265.584930      20.852037       106.00       5/5       
1542     284.120186      20.407784       114.00       5/5       
1543     93.940952       16.921377       74.00        5/5       
1544     180.934540      13.824816       94.00        5/5       
1545     129.448616      11.550490       76.00        5/5       
1546     102.671511      8.905158        94.00        5/5       
1547     105.553822      8.297585        71.00        5/5       
1548     46.382415       8.414165        55.00        5/5       
1549     87.687157       8.988653        24.00        5/5       
1550     70.873571       9.722580        61.00        5/5       
1551     89.055645       10.319053       42.00        5/5       
1552     382.057854      13.094155       146.00       5/5       
1553     126.301186      15.978951       13.00        5/5       
1554     68.758980       16.870832       57.00        5/5       
1555     151.862812      16.888565       26.00        5/5       
1556     158.685432      16.572865       116.00       5/5       
1557     79.789335       17.149237       88.00        5/5       
1558     178.027317      15.501149       69.00        5/5       
1559     111.448666      11.882832       17.00        5/5       
1560     484.572388      10.987907       141.00       5/5       
1561     195.984352      13.043961       103.00       5/5       
1562     91.305264       11.677392       39.00        5/5       
1563     371.147774      14.074665       145.00       5/5       
1564     194.392845      15.734363       41.00        5/5       
1565     157.554268      19.097897       38.00        5/5       
1566     158.102631      18.645658       64.00        5/5       
1567     228.421162      16.338865       85.00        5/5       
1568     186.155388      16.282930       81.00        5/5       
1569     113.459002      17.548132       33.00        5/5       
1570     208.952103      16.882193       -18.00       5/5       
1571     138.636105      15.751147       49.00        5/5       
1572     100.034004      16.854277       44.00        5/5       
1573     171.430737      19.236031       64.00        5/5       
1574     61.271805       16.886648       62.00        5/5       
1575     135.461784      16.401009       -2.00        5/5       
1576     261.408440      16.588949       116.00       5/5       
1577     130.956915      14.705829       62.00        5/5       
1578     218.603199      12.517309       50.00        5/5       
1579     264.574623      11.325361       105.00       5/5       
1580     177.234829      11.373202       -10.00       5/5       
1581     130.368282      9.246089        29.00        5/5       
1582     89.192400       8.217196        7.00         5/5       
1583     231.409908      8.765708        -2.00        5/5       
1584     131.918758      9.295724        55.00        5/5       
1585     64.248036       10.626929       49.00        5/5       
1586     141.557533      12.318828       43.00        5/5       
1587     289.844055      13.015325       63.00        5/5       
1588     226.009781      13.316712       93.00        5/5       
1589     132.904858      13.247305       57.00        5/5       
1590     138.780941      18.866201       14.00        5/5       
1591     63.774228       17.167114       62.00        5/5       
1592     143.369137      17.540447       -2.00        5/5       
1593     109.778885      17.091717       -2.00        5/5       
1594     276.505463      14.141830       -3.00        5/5       
1595     147.634979      13.528158       0.00         5/5       
1596     138.238224      14.679526       -1.00        5/5       
1597     109.740133      16.105177       8.00         5/5       
1598     99.457684       14.493063       9.00         5/5       
1599     219.984035      11.599381       -17.00       5/5       
1600     136.525028      13.121364       -14.00       5/5       
1601     116.961327      17.107618       36.00        5/5       
1602     176.740005      19.625887       32.00        5/5       
1603     182.879681      20.076365       78.00        5/5       
1604     179.104656      19.679169       11.00        5/5       
1605     126.563713      22.696333       -16.00       5/5       
1606     73.714558       23.755854       2.00         5/5       
1607     145.407726      20.002174       26.00        5/5       
1608     127.355478      15.147985       70.00        5/5       
1609     83.480261       11.689771       55.00        5/5       
1610     115.915396      11.982927       84.00        5/5       
1611     131.959358      10.415267       84.00        5/5       
1612     69.172646       9.620791        78.00        5/5       
1613     71.907513       9.585441        48.00        5/5       
1614     95.676643       10.897658       23.00        5/5       
1615     82.034317       12.895573       22.00        5/5       
1616     125.048031      12.288978       52.00        5/5       
1617     200.791122      15.763480       105.00       5/5       
1618     224.319229      14.858315       62.00        5/5       
1619     33.314354       14.741965       38.00        5/5       
1620     111.083002      12.747347       70.00        5/5       
1621     412.810150      10.676527       125.00       5/5       
1622     137.309181      9.632454        87.00        5/5       
1623     33.432192       9.849064        31.00        5/5       
1624     59.941244       9.233932        49.00        5/5       
1625     110.675194      9.169157        58.00        5/5       
1626     163.408474      9.757231        -27.00       5/5       
1627     134.533592      10.870289       -12.00       5/5       
1628     141.281647      11.836744       -12.00       5/5       
1629     147.230736      11.280606       -20.00       5/5       
1630     143.750198      10.331468       -4.00        5/5       
1631     208.028145      9.542352        -16.00       5/5       
1632     230.064861      11.176675       -30.00       5/5       
1633     167.348610      10.689932       -6.00        5/5       
1634     249.739536      9.721546        -31.00       5/5       
1635     181.299492      10.361949       -30.00       5/5       
1636     117.067724      12.327493       15.00        5/5       
1637     270.669891      13.636513       -58.00       5/5       
1638     189.133793      14.604040       -36.00       5/5       
1639     216.665726      12.409246       7.00         5/5       
1640     84.794596       12.807755       33.00        5/5       
1641     138.145981      12.233566       -16.00       5/5       
1642     183.614017      13.410304       -31.00       5/5       
1643     157.507107      14.037343       -7.00        5/5       
1644     112.588131      14.071198       -4.00        5/5       
1645     131.177162      14.652549       15.00        5/5       
1646     134.248970      13.831346       29.00        5/5       
1647     123.922508      13.037889       19.00        5/5       
1648     91.393221       13.214148       -6.00        5/5       
1649     104.053707      13.235922       -5.00        5/5       
1650     143.495598      12.954638       18.00        5/5       
1651     57.481973       15.582954       7.00         5/5       
1652     104.645428      16.863659       -24.00       5/5       
1653     136.284523      16.778545       40.00        5/5       
1654     26.217479       14.814736       12.00        5/5       
1655     93.097132       13.561257       12.00        5/5       
1656     124.797054      14.675784       54.00        5/5       
1657     76.450800       13.753515       29.00        5/5       
1658     111.187273      12.967299       -23.00       5/5       
1659     87.364790       12.670314       11.00        5/5       
1660     83.932188       10.697602       15.00        5/5       
1661     56.808962       9.591178        10.00        5/5       
1662     135.268223      11.876448       72.00        5/5       
1663     73.072716       13.388857       19.00        5/5       
1664     91.050360       13.519724       23.00        5/5       
1665     34.392171       13.781895       21.00        5/5       
1666     57.302378       14.268565       47.00        5/5       
1667     46.074985       12.470013       53.00        5/5       
1668     486.662979      10.937077       156.00       5/5       
1669     38.162070       14.724285       31.00        5/5       
1670     35.560378       16.326157       38.00        5/5       
1671     73.711643       20.996086       55.00        5/5       
1672     52.788256       24.706606       18.00        5/5       
1673     114.782045      28.694958       37.00        5/5       
1674     54.523019       31.671917       5.00         5/5       
1675     53.332886       15.366669       37.00        5/5       
1676     39.946169       14.037321       5.00         5/5       
1677     23.653345       14.788266       18.00        5/5       
1678     16.632746       14.263535       23.00        5/5       
1679     82.691240       12.340049       55.00        5/5       
1680     52.282389       12.265656       15.00        5/5       
1681     84.449007       11.922555       26.00        5/5       
1682     35.831960       11.922867       28.00        5/5       
1683     101.622450      10.219242       65.00        5/5       
1684     24.121208       9.193330        37.00        5/5       
1685     153.291595      9.066175        85.00        5/5       
1686     88.861830       8.417406        15.00        5/5       
1687     98.305286       7.398779        -30.00       5/5       
1688     98.483610       7.796639        -28.00       5/5       
1689     58.229730       7.739511        13.00        5/5       
1690     133.283325      8.303928        -40.00       5/5       
1691     65.440757       15.648292       2.00         5/5       
1692     61.311958       14.686618       -10.00       5/5       
1693     68.997739       16.297691       -14.00       5/5       
1694     58.141682       16.885729       -5.00        5/5       
1695     76.434437       20.955870       -21.00       5/5       
1696     103.655821      17.708534       -26.00       5/5       
1697     129.644663      19.845015       -20.00       5/5       
1698     38.853268       19.742014       -1.00        5/5       
1699     60.043143       17.513351       -4.00        5/5       
1700     66.424204       14.722708       -18.00       5/5       
1701     33.427379       14.820718       -4.00        5/5       
1702     42.334304       16.091864       -14.00       5/5       
1703     50.873472       16.873714       -4.00        5/5       
1704     42.072789       17.283739       14.00        5/5       
1705     32.524482       17.221909       19.00        5/5       
1706     27.125707       15.440500       17.00        5/5       
1707     87.917412       15.480423       54.00        5/5       
1708     24.940864       17.378424       6.00         5/5       
1709     62.594350       16.389610       44.00        5/5       
1710     26.190973       15.737062       12.00        5/5       
1711     59.486696       15.949803       15.00        5/5       
1712     97.345129       14.290799       63.00        5/5       
1713     137.149818      11.618211       60.00        5/5       
1714     61.689547       9.435840        -13.00       5/5       
1715     77.068569       8.196167        54.00        5/5       
1716     53.057836       10.117467       28.00        5/5       
1717     66.404964       11.085361       43.00        5/5       
1718     48.211137       11.345639       -8.00        5/5       
1719     63.953477       12.929448       -27.00       5/5       
1720     30.145196       12.972547       2.00         5/5       
1721     158.801270      13.456038       65.00        5/5       
1722     118.041433      13.092443       73.00        5/5       
1723     37.927062       14.542864       32.00        5/5       
1724     30.138023       13.022405       7.00         5/5       
1725     77.170364       14.185732       60.00        5/5       
1726     103.914125      14.563902       60.00        5/5       
1727     27.424148       12.542850       -5.00        5/5       
1728     38.241746       11.552946       -7.00        5/5       
1729     218.858093      10.830061       97.00        5/5       
1730     114.437166      9.782085        52.00        5/5       
1731     36.856879       8.370434        21.00        5/5       
1732     243.475304      7.838511        114.00       5/5       
1733     27.283005       8.996813        23.00        5/5       
1734     23.420241       9.494273        18.00        5/5       
1735     29.386404       8.929408        7.00         5/5       
1736     61.479633       8.699544        22.00        5/5       
1737     56.410331       8.015076        -13.00       5/5       
1738     52.203168       8.077429        24.00        5/5       
1739     35.335670       7.688525        41.00        5/5       
1740     51.954769       7.007466        -5.00        5/5       
1741     36.821056       8.084279        12.00        5/5       
1742     37.571501       9.289872        30.00        5/5       
1743     78.948162       11.559555       47.00        5/5       
1744     233.444683      14.730445       90.00        5/5       
1745     47.724810       16.125765       34.00        5/5       
1746     101.473782      17.595989       41.00        5/5       
1747     20.244348       17.520983       6.00         5/5       
1748     368.461441      18.240307       130.00       5/5       
1749     33.945548       17.920408       16.00        5/5       
1750     95.048557       15.101465       37.00        5/5       
1751     238.164864      15.074742       107.00       5/5       
1752     303.720978      13.521487       118.00       5/5       
1753     39.187905       12.245539       8.00         5/5       
1754     254.260563      10.524685       91.00        5/5       
1755     87.077379       8.493382        67.00        5/5       
1756     54.559669       8.062208        27.00        5/5       
1757     485.938080      7.410046        133.00       5/5       
1758     88.869564       7.850696        60.00        5/5       
1759     203.923195      7.377220        83.00        5/5       
1760     82.800352       7.579679        68.00        5/5       
1761     68.775042       8.629913        62.00        5/5       
1762     94.236883       10.058202       40.00        5/5       
1763     30.673465       10.196629       42.00        5/5       
1764     82.770157       10.436287       58.00        5/5       
1765     202.386154      10.923244       102.00       5/5       
1766     42.616453       11.029539       10.00        5/5       
1767     179.166500      9.498860        77.00        5/5       
1768     177.543705      9.773714        90.00        5/5       
1769     22.526679       9.679936        25.00        5/5       
1770     28.598556       8.635183        41.00        5/5       
1771     187.848591      10.832921       88.00        5/5       
1772     147.439877      11.263595       87.00        5/5       
1773     72.371910       11.732298       64.00        5/5       
1774     132.487144      10.835515       92.00        5/5       
1775     43.712949       10.643587       39.00        5/5       
1776     52.741388       12.050517       16.00        5/5       
1777     286.889214      9.844420        131.00       5/5       
1778     65.749179       9.898511        57.00        5/5       
1779     48.413765       10.290843       17.00        5/5       
1780     202.114365      11.369722       58.00        5/5       
1781     339.292458      12.767226       96.00        5/5       
1782     160.794441      11.319800       74.00        5/5       
1783     256.657127      11.255953       80.00        5/5       
1784     264.517563      10.485642       98.00        5/5       
1785     300.694145      10.170395       96.00        5/5       
1786     31.811608       8.623477        36.00        5/5       
1787     306.537956      7.717076        116.00       5/5       
1788     53.116115       9.537355        34.00        5/5       
1789     81.756538       9.599706        32.00        5/5       
1790     156.418785      8.940429        81.00        5/5       
1791     161.155888      8.364179        103.00       5/5       
1792     47.127162       9.301948        48.00        5/5       
1793     51.470022       10.297194       23.00        5/5       
1794     80.412878       8.805039        -17.00       5/5       
1795     166.270355      8.765766        -41.00       5/5       
1796     189.610584      9.927753        80.00        5/5       
1797     122.835745      11.909048       27.00        5/5       
1798     82.743979       12.903566       18.00        5/5       
1799     97.365398       13.851848       49.00        5/5       
1800     169.419258      15.384714       81.00        5/5       
1801     217.173851      17.333687       100.00       5/5       
1802     43.461181       18.529545       40.00        5/5       
1803     72.721712       17.521639       62.00        5/5       
1804     74.887579       16.117767       57.00        5/5       
1805     123.675924      16.385674       50.00        5/5       
1806     217.783134      16.119406       92.00        5/5       
1807     121.754641      16.853033       49.00        5/5       
1808     600.909332      14.773886       157.00       5/5       
1809     132.224419      14.098623       88.00        5/5       
1810     196.156734      14.891068       76.00        5/5       
1811     197.884716      14.477552       96.00        5/5       
1812     32.061729       12.709366       42.00        5/5       
1813     280.821236      10.306038       109.00       5/5       
1814     280.327919      9.575127        122.00       5/5       
1815     59.927751       8.769945        34.00        5/5       
1816     41.595675       6.937675        48.00        5/5       
1817     111.222437      7.473911        76.00        5/5       
1818     56.762382       9.255720        32.00        5/5       
1819     122.750610      9.666497        -12.00       5/5       
1820     200.768429      9.198022        86.00        5/5       
1821     158.485378      11.421900       80.00        5/5       
1822     81.912807       12.851610       59.00        5/5       
1823     239.178638      15.230494       81.00        5/5       
1824     355.503540      15.769513       146.00       5/5       
1825     364.459480      16.015078       130.00       5/5       
1826     295.269699      16.290302       114.00       5/5       
1827     325.016350      13.952529       135.00       5/5       
1828     85.939566       13.042716       -4.00        5/5       
1829     164.259567      11.286614       57.00        5/5       
1830     152.986076      10.293424       94.00        5/5       
1831     199.773987      9.418345        53.00        5/5       
1832     101.069721      11.839964       59.00        5/5       
1833     104.671928      12.768792       66.00        5/5       
1834     184.280125      14.226624       79.00        5/5       
1835     83.439392       14.518027       14.00        5/5       
1836     224.226219      15.315229       104.00       5/5       
1837     91.746103       14.947723       19.00        5/5       
1838     81.579424       14.998862       9.00         5/5       
1839     68.748329       14.550117       71.00        5/5       
1840     453.401703      14.626163       148.00       5/5       
1841     111.684277      16.338024       88.00        5/5       
1842     79.904875       17.521070       69.00        5/5       
1843     109.168900      17.415953       76.00        5/5       
1844     303.352333      15.152088       113.00       5/5       
1845     211.141041      15.672905       98.00        5/5       
1846     68.238028       16.059814       31.00        5/5       
1847     123.484009      15.632083       -2.00        5/5       
1848     35.061429       15.779739       33.00        5/5       
1849     164.452549      15.917768       106.00       5/5       
1850     146.568207      15.244878       71.00        5/5       
1851     80.542269       14.271772       27.00        5/5       
1852     244.326958      13.090096       122.00       5/5       
1853     85.308105       12.826148       43.00        5/5       
1854     121.027378      12.334229       80.00        5/5       
1855     51.371743       14.348471       31.00        5/5       
1856     35.794393       13.308260       32.00        5/5       
1857     95.563896       13.287917       6.00         5/5       
1858     158.986160      14.096778       85.00        5/5       
1859     294.765121      13.472868       121.00       5/5       
1860     68.298349       12.804153       65.00        5/5       
1861     119.950239      10.348924       61.00        5/5       
1862     96.069187       9.934182        30.00        5/5       
1863     287.085999      10.633596       124.00       5/5       
1864     93.542444       9.424631        63.00        5/5       
1865     135.570709      8.485103        82.00        5/5       
1866     92.378912       8.750770        66.00        5/5       
1867     190.870590      9.765569        82.00        5/5       
1868     41.282304       9.899398        59.00        5/5       
1869     114.330433      9.544067        66.00        5/5       
1870     38.557773       10.835810       67.00        5/5       
1871     62.943014       10.840396       60.00        5/5       
1872     45.009147       10.665154       55.00        5/5       
1873     175.905392      10.742780       54.00        5/5       
1874     166.629829      10.108229       88.00        5/5       
1875     181.016312      9.645238        82.00        5/5       
1876     201.515400      8.594761        -20.00       5/5       
1877     160.967865      7.967730        12.00        5/5       
1878     58.830171       7.713067        27.00        5/5       
1879     81.722124       8.757250        25.00        5/5       
1880     143.020142      8.877984        41.00        5/5       
1881     86.781960       11.153971       52.00        5/5       
1882     45.077016       14.122037       39.00        5/5       
